aa
blendRateL,0,blendRateR,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
Left,0,0,0,Right,0,0,0
