tamura
blendRateL,0.25,blendRateR,0
1,Left,-0.2360615,0.8456427,0.2580156,Right,0.2268157,0.8343791,0.2713446
2,Left,-0.2400505,0.7759931,0.2080009,Right,0.2023563,0.77902,0.2377089
3,Left,-0.2171871,1.099776,0.2160959,Right,0.2139352,1.104767,0.232683
4,Left,-0.2585286,0.8206527,0.1850657,Right,0.2188066,0.8425206,0.2088302
5,Left,-0.2106549,0.9566034,0.221084,Right,0.2008136,0.9147792,0.2311089
6,Left,-0.2589931,0.6847841,0.1336921,Right,0.2124479,0.6968088,0.1649422
7,Left,-0.2200873,1.06352,0.1937444,Right,0.181151,1.081917,0.2287109
8,Left,-0.2621937,0.6990614,0.1400109,Right,0.2169641,0.665455,0.1406835
9,Left,-0.1914354,1.119037,0.1964105,Right,0.1802604,1.068274,0.2243917
10,Left,-0.2581862,0.7194984,0.1427654,Right,0.232278,0.6995914,0.1587428
11,Left,-0.2001575,0.956159,0.2086911,Right,0.1951557,0.9147681,0.2314017
12,Left,-0.2923908,0.7486442,0.1689852,Right,0.2415033,0.8022606,0.1979061
13,Left,-0.246113,0.9252169,0.1950318,Right,0.2612294,0.9081588,0.202034
14,Left,-0.2773804,0.7023315,0.1639355,Right,0.2680992,0.7158161,0.1759483
15,Left,-0.2063297,0.9735571,0.2193355,Right,0.2340515,0.9343177,0.2032288
16,Left,-0.2723937,0.6863508,0.1606535,Right,0.2651273,0.7198677,0.1594693
17,Left,-0.2517433,0.9048136,0.1688897,Right,0.2309742,0.8549033,0.2067564
18,Left,-0.2701596,0.6906945,0.1458381,Right,0.2830863,0.7270926,0.1549012
19,Left,-0.2441175,1.089772,0.174141,Right,0.2248344,1.062076,0.1925811
20,Left,-0.2892334,0.7021335,0.1814806,Right,0.3011369,0.7090151,0.1818128
blendRateL,0.5,blendRateR,0
1,Left,-0.2177148,0.7553384,0.2352483,Right,0.2274003,0.7392664,0.2182201
2,Left,-0.2407412,0.9476283,0.2410666,Right,0.2090918,0.9862764,0.2303748
3,Left,-0.2326212,0.8213967,0.2541683,Right,0.2196827,0.8433081,0.2440677
4,Left,-0.2630781,0.7761023,0.2165017,Right,0.2424663,0.8305842,0.2148955
5,Left,-0.2090695,1.014459,0.2186422,Right,0.20324,0.9988433,0.2025618
6,Left,-0.2650064,0.8121955,0.2131697,Right,0.2386087,0.8592991,0.2010431
7,Left,-0.2409437,0.9050885,0.2316485,Right,0.2066985,0.9149237,0.2144184
8,Left,-0.2731094,0.8706297,0.2156357,Right,0.2296957,0.9467937,0.2122291
9,Left,-0.2179152,0.982222,0.2233694,Right,0.2169794,0.9929689,0.2200651
10,Left,-0.272906,0.6241118,0.1444927,Right,0.2219286,0.6522688,0.1498043
11,Left,-0.2055759,0.9757569,0.2153547,Right,0.1774819,0.9477093,0.2320135
12,Left,-0.2669109,0.9125781,0.2258333,Right,0.2197496,0.981645,0.208708
13,Left,-0.2247872,0.8101244,0.227918,Right,0.2146346,0.8309778,0.2241377
14,Left,-0.2792387,0.8035178,0.2406368,Right,0.2274811,0.894127,0.2350342
15,Left,-0.258961,0.8175697,0.2676359,Right,0.2222198,0.8009046,0.2371645
16,Left,-0.2627326,0.8073876,0.2541245,Right,0.2201842,0.8771615,0.2326818
17,Left,-0.2655087,0.8901607,0.2168767,Right,0.2514112,0.9204719,0.1939597
18,Left,-0.3083825,0.6353043,0.1527645,Right,0.2754925,0.6928351,0.1360478
19,Left,-0.2678965,0.8437557,0.2202213,Right,0.2496518,0.8618352,0.2103474
20,Left,-0.2952512,0.6375326,0.1737858,Right,0.268694,0.7348318,0.1763945
blendRateL,0.75,blendRateR,0
1,Left,-0.2602883,0.780531,0.2728727,Right,0.2610081,0.7810599,0.2550125
2,Left,-0.3184354,0.6616448,0.193267,Right,0.2861465,0.7451645,0.2129965
3,Left,-0.2817088,0.971029,0.2668317,Right,0.259997,0.9699202,0.2607762
4,Left,-0.3253025,0.7639545,0.2181506,Right,0.2991236,0.8267798,0.2164817
5,Left,-0.2544797,1.036251,0.215604,Right,0.2437662,1.042631,0.22175
6,Left,-0.2865849,0.6182308,0.1397409,Right,0.2755577,0.6760354,0.1493365
7,Left,-0.251184,0.9611276,0.223561,Right,0.2231753,1.005898,0.2301048
8,Left,-0.311145,0.7517796,0.1908157,Right,0.2625683,0.8649639,0.1898427
9,Left,-0.2475667,0.8689619,0.2254749,Right,0.2402107,0.8741927,0.2214783
10,Left,-0.2924382,0.7104993,0.1928455,Right,0.2809466,0.7815083,0.184797
11,Left,-0.2371754,0.7681608,0.2559455,Right,0.2399217,0.7773942,0.2293257
12,Left,-0.2814443,0.8102099,0.2319619,Right,0.2615526,0.8954146,0.2011677
13,Left,-0.2360696,0.7898173,0.2474677,Right,0.2369955,0.7399412,0.2187929
14,Left,-0.2882117,0.722674,0.2133839,Right,0.2593809,0.7812356,0.2181111
15,Left,-0.251083,0.9322829,0.2560207,Right,0.2129179,0.9322933,0.2446705
16,Left,-0.2957102,0.6262847,0.1620652,Right,0.2797987,0.6659548,0.1527785
17,Left,-0.2335755,1.038252,0.1976201,Right,0.1934725,1.065216,0.2002964
18,Left,-0.3110647,0.6059597,0.1371775,Right,0.2816761,0.6222795,0.1280577
19,Left,-0.2523214,0.8889652,0.2646476,Right,0.2223592,0.8797525,0.244286
20,Left,-0.3095143,0.8173654,0.2404602,Right,0.2305913,0.9112142,0.2316026
blendRateL,1,blendRateR,0
1,Left,-0.2228276,1.023059,0.2634604,Right,0.2565807,0.9947369,0.2642995
2,Left,-0.2672792,0.7505299,0.239062,Right,0.2554477,0.8092591,0.2210382
3,Left,-0.2396053,0.8596801,0.2681467,Right,0.2393913,0.845444,0.2352679
4,Left,-0.2675266,0.8218542,0.2410537,Right,0.2578599,0.8728055,0.221376
5,Left,-0.2235453,0.8634323,0.251968,Right,0.2477552,0.8657892,0.2401745
