blendRateL,0,blendRateR,0
Left,0,3.86,0,Right,0,0,0
Left,0,4.01,0,Right,0,0,0
Left,0,4.55,0,Right,0,0,0
Left,0,4.76,0,Right,0,0,0
Left,0,5.18,0,Right,0,0,0
Left,0,5.57,0,Right,0,0,0
Left,0,5.81,0,Right,0,0,0
Left,0,6.08,0,Right,0,0,0
Left,0,6.14,0,Right,0,0,0
Left,0,6.17,0,Right,0,0,0
Left,0,6.2,0,Right,0,0,0
Left,0,6.2,0,Right,0,0,0
Left,0,6.2,0,Right,0,0,0
Left,0,6.2,0,Right,0,0,0
Left,0,6.2,0,Right,0,0,0
Left,0,6.2,0,Right,0,0,0
Left,0,6.2,0,Right,0,0,0
Left,0,6.2,0,Right,0,0,0
Left,0,6.2,0,Right,0,0,0
Left,0,6.2,0,Right,0,0,0
Left,0,6.2,0,Right,0,0,0
Left,0,6.2,0,Right,0,0,0
Left,0,6.2,0,Right,0,0,0
Left,0,6.2,0,Right,0,0,0
Left,0,6.2,0,Right,0,0,0
Left,0,6.2,0,Right,0,0,0
Left,0,6.2,0,Right,0,0,0
Left,0,6.2,0,Right,0,0,0
Left,0,6.2,0,Right,0,0,0
Left,0,6.2,0,Right,0,0,0
Left,0,6.2,0,Right,0,0,0
Left,0,6.2,0,Right,0,0,0
Left,0,6.2,0,Right,0,0,0
Left,0,6.2,0,Right,0,0,0
Left,0,6.2,0,Right,0,0,0
Left,0,6.2,0,Right,0,0,0
Left,0,6.2,0,Right,0,0,0
Left,0,6.2,0,Right,0,0,0
Left,0,6.2,0,Right,0,0,0
Left,0,6.2,0,Right,0,0,0
Left,0,6.2,0,Right,0,0,0
Left,0,6.2,0,Right,0,0,0
Left,0,6.2,0,Right,0,0,0
Left,0,6.2,0,Right,0,0,0
Left,0,6.2,0,Right,0,0,0
Left,0,6.2,0,Right,0,0,0
Left,0,6.2,0,Right,0,0,0
Left,0,6.2,0,Right,0,0,0
Left,0,6.2,0,Right,0,0,0
Left,0,6.2,0,Right,0,0,0
Left,0,6.2,0,Right,0,0,0
Left,0,6.17,0,Right,0,0,0
Left,0,6.14,0,Right,0,0,0
Left,0,6.08,0,Right,0,0,0
Left,0,5.99,0,Right,0,0,0
Left,0,5.9,0,Right,0,0,0
Left,0,5.66,0,Right,0,0,0
Left,0,5.42,0,Right,0,0,0
Left,0,5.15,0,Right,0,0,0
Left,0,4.84,0,Right,0,0,0
Left,0,4.54,0,Right,0,0,0
Left,0,4,0,Right,0,0,0
Left,0,3.31,0,Right,0,0,0
Left,0,2.47,0,Right,0,0,0
Left,0,1.57,0,Right,0,0,0
Left,0,1.24,0,Right,0,0,0
Left,0,1.13,0,Right,0,0,0
Left,0,1.79,0,Right,0,0,0
Left,0,2.15,0,Right,0,0,0
Left,0,3.32,0,Right,0,0,0
Left,0,3.71,0,Right,0,0,0
Left,0,4.7,0,Right,0,0,0
Left,0,5.3,0,Right,0,0,0
Left,0,5.6,0,Right,0,0,0
