inava
blendRateL,0,blendRateR,0
1,Left,-0.2060366,0.5253539,0.2862759,Right,0.1799507,0.5457834,0.2828832
2,Left,-0.156954,1.190575,0.2925081,Right,0.2050577,1.203774,0.2519083
3,Left,-0.1869879,0.6185454,0.3191465,Right,0.217027,0.5991791,0.3030294
4,Left,-0.177226,1.046789,0.336929,Right,0.2355525,1.012564,0.3542081
5,Left,-0.1906466,0.8709921,0.4048456,Right,0.2183965,0.8750696,0.3770316
6,Left,-0.1880761,0.7834184,0.3927687,Right,0.2397512,0.684303,0.3571728
7,Left,-0.1782792,0.9293156,0.4064268,Right,0.2159281,0.9056357,0.4034141
8,Left,-0.1937462,0.6254734,0.3348228,Right,0.2323636,0.6108031,0.3107835
9,Left,-0.1688246,0.9910004,0.3845795,Right,0.1856858,0.9919611,0.3893178
10,Left,-0.1807785,0.6744622,0.3528297,Right,0.2137491,0.6246848,0.3457515
11,Left,-0.1859236,0.8569732,0.4080085,Right,0.1852096,0.8603864,0.4016517
12,Left,-0.1950613,0.6586038,0.3422909,Right,0.2205866,0.6440452,0.3173342
13,Left,-0.1641023,0.96784,0.4043338,Right,0.198899,0.9445853,0.3932048
14,Left,-0.2279411,0.5635462,0.2984442,Right,0.262331,0.5901551,0.2876389
15,Left,-0.1608932,1.084695,0.4068722,Right,0.2105586,1.0812,0.4058475
16,Left,-0.1982909,0.5941672,0.3388095,Right,0.2266609,0.6306001,0.3205201
17,Left,-0.1924967,1.043532,0.4021194,Right,0.2113509,1.055773,0.3828303
18,Left,-0.2416496,0.6240801,0.3048667,Right,0.2638949,0.6369494,0.2936168
19,Left,-0.1796015,0.9788123,0.4028286,Right,0.2427417,0.9816778,0.3660378
20,Left,-0.1929908,0.6219951,0.3304112,Right,0.2445481,0.641445,0.2916929
blendRateL,0,blendRateR,0
1,Left,-0.1646743,0.4734871,0.3050247,Right,0.1491589,0.486738,0.2960733
2,Left,-0.1366501,1.204586,0.3114306,Right,0.23186,1.226911,0.2948763
3,Left,-0.193711,0.5998695,0.3496541,Right,0.2123941,0.6456728,0.3432075
4,Left,-0.1890958,0.9468063,0.3996596,Right,0.2593412,0.9661978,0.3651258
5,Left,-0.1936782,0.7781715,0.4062849,Right,0.2094336,0.8174262,0.3798968
6,Left,-0.2150863,0.6776174,0.345047,Right,0.2186665,0.697549,0.3382484
7,Left,-0.1761459,1.083098,0.3968363,Right,0.1934868,1.086509,0.3825201
8,Left,-0.2358849,0.623915,0.3443501,Right,0.2709897,0.6028564,0.3099026
9,Left,-0.1812655,1.109689,0.3937089,Right,0.1986453,1.174356,0.3629056
10,Left,-0.2484378,0.5388179,0.2900822,Right,0.2314102,0.5546668,0.2962492
11,Left,-0.173644,1.018959,0.3972189,Right,0.1694378,1.029127,0.3717006
12,Left,-0.2372801,0.5766661,0.2895835,Right,0.2580148,0.6151491,0.2895972
13,Left,-0.1997096,0.9260228,0.4191633,Right,0.2018042,0.9420831,0.398719
14,Left,-0.2439861,0.6092036,0.3350638,Right,0.2461077,0.6292362,0.30783
15,Left,-0.1848275,0.8721311,0.4320846,Right,0.2275586,0.8526896,0.4182014
16,Left,-0.1612331,0.9517782,0.3960029,Right,0.2219324,0.8975893,0.3776461
17,Left,-0.1933289,0.8417249,0.4287941,Right,0.2059279,0.8556694,0.4042653
18,Left,-0.1576554,0.9956335,0.3933516,Right,0.210725,0.9406527,0.3882185
19,Left,-0.1993667,0.8746692,0.4361764,Right,0.2033713,0.8894511,0.4153388
20,Left,-0.1660959,1.124179,0.3806452,Right,0.1999301,1.091118,0.3755141
blendRateL,0.25,blendRateR,0
1,Left,-0.2067537,0.5044668,0.3109986,Right,0.1935689,0.5210977,0.3168764
2,Left,-0.1518893,1.195991,0.3580797,Right,0.2379182,1.227049,0.3204065
3,Left,-0.1994317,0.7441487,0.4152141,Right,0.2082008,0.7276082,0.3922378
4,Left,-0.2141586,0.793926,0.3890307,Right,0.2230286,0.8233224,0.3621019
5,Left,-0.1871096,0.9727911,0.4227855,Right,0.2006105,0.9737172,0.3979097
6,Left,-0.1923588,0.6763731,0.3638704,Right,0.2529248,0.6548866,0.345014
7,Left,-0.1907539,1.046036,0.4157174,Right,0.1905835,1.030483,0.4019796
8,Left,-0.2072148,0.768204,0.3835586,Right,0.2246947,0.711373,0.3687124
9,Left,-0.1941799,0.9300989,0.4030551,Right,0.2121658,0.9261885,0.3837715
10,Left,-0.2069274,0.8270392,0.3841616,Right,0.2297197,0.8418889,0.3724625
11,Left,-0.1875604,1.033973,0.3962304,Right,0.1914437,1.006948,0.3896707
12,Left,-0.2299397,0.7818803,0.3839037,Right,0.2407046,0.7746419,0.3498845
13,Left,-0.1741218,1.055666,0.3598317,Right,0.2018845,1.058357,0.3424183
14,Left,-0.2905003,0.5288055,0.2567698,Right,0.2700156,0.5508991,0.2466372
15,Left,-0.1779688,1.005041,0.3891681,Right,0.2127388,0.986762,0.3826827
16,Left,-0.1783544,0.9921727,0.3746519,Right,0.2198058,0.9613286,0.3619587
17,Left,-0.1838358,0.8794283,0.4344386,Right,0.2198995,0.8787385,0.3876317
18,Left,-0.1595662,1.186501,0.3590362,Right,0.1992238,1.203552,0.3209827
19,Left,-0.2350895,0.7091776,0.3505585,Right,0.2086819,0.7225939,0.320455
20,Left,-0.1755729,1.143505,0.3412043,Right,0.2040946,1.150487,0.3238698
blendRateL,0.5,blendRateR,0
1,Left,-0.1554185,0.4623339,0.3028724,Right,0.1580866,0.4455688,0.3094838
2,Left,-0.1458136,1.177286,0.3229461,Right,0.2059225,1.214128,0.2812707
3,Left,-0.212677,0.5924432,0.3396471,Right,0.2052303,0.6313475,0.3331533
4,Left,-0.1918144,1.116637,0.3558562,Right,0.2077965,1.164756,0.3314471
5,Left,-0.2139906,0.7993523,0.4146413,Right,0.2253695,0.8482782,0.3775243
6,Left,-0.214001,0.9916465,0.3821417,Right,0.2563247,1.007045,0.3439583
7,Left,-0.1879664,0.9809065,0.4256921,Right,0.1655033,0.9977701,0.4004137
8,Left,-0.2155398,0.8957986,0.3964108,Right,0.2250271,0.9112462,0.3742753
9,Left,-0.2217901,0.870827,0.3892457,Right,0.2179999,0.8840911,0.3710845
10,Left,-0.1989864,0.9484943,0.3855672,Right,0.2082092,0.9355652,0.3731793
11,Left,-0.2109322,0.7684727,0.3942407,Right,0.2042376,0.8083761,0.3787457
12,Left,-0.2135938,0.9540045,0.3864439,Right,0.2082251,0.960772,0.3825897
13,Left,-0.2626145,0.8398677,0.4015225,Right,0.2215296,0.8660254,0.3784279
14,Left,-0.20837,0.8522376,0.3868765,Right,0.2285911,0.8578627,0.3744574
15,Left,-0.2220779,0.8089749,0.4083033,Right,0.2180526,0.8457637,0.4082512
16,Left,-0.2342468,0.8388075,0.3776273,Right,0.2205057,0.8055321,0.3689522
17,Left,-0.2072709,0.8312125,0.4079741,Right,0.1904739,0.828131,0.3883787
18,Left,-0.247657,0.8036957,0.3867745,Right,0.211671,0.8212545,0.3590437
19,Left,-0.1717705,0.9720547,0.4042749,Right,0.1883654,0.9771626,0.3906271
20,Left,-0.2071802,1.096948,0.3373278,Right,0.2007977,1.104777,0.3225554
blendRateL,0.75,blendRateR,0
1,Left,-0.1685096,0.6993072,0.3540922,Right,0.2353714,0.7080792,0.3327167
2,Left,-0.1260484,1.199123,0.3416927,Right,0.2309401,1.217528,0.2970595
3,Left,-0.1728244,0.6717489,0.3804116,Right,0.2190497,0.6995556,0.3656231
4,Left,-0.1952994,0.9072526,0.3895959,Right,0.2402085,0.9143925,0.3629472
5,Left,-0.1794575,0.9123787,0.4263532,Right,0.20217,0.9674802,0.3782362
6,Left,-0.2078673,0.6355623,0.3561847,Right,0.2167874,0.641758,0.3234496
7,Left,-0.1875981,1.043348,0.4057651,Right,0.1843795,1.105835,0.3851736
8,Left,-0.1946867,0.8197056,0.3804689,Right,0.2139702,0.7995418,0.3615383
9,Left,-0.1588101,0.803542,0.4295465,Right,0.1947617,0.8635819,0.4078627
10,Left,-0.1629748,1.10995,0.3610507,Right,0.2008641,1.132978,0.3317057
11,Left,-0.1906409,0.708068,0.3931019,Right,0.2170013,0.7846591,0.3786584
12,Left,-0.185559,1.035181,0.3658413,Right,0.2180009,1.040739,0.3241578
13,Left,-0.1578517,0.8828543,0.433563,Right,0.2541611,0.8943788,0.3730591
14,Left,-0.1541281,1.0399,0.3629265,Right,0.2208372,1.053784,0.3295496
15,Left,-0.207483,0.7071358,0.3930967,Right,0.2452327,0.7642982,0.3758919
16,Left,-0.174429,1.160486,0.3109136,Right,0.2282702,1.197432,0.2746229
17,Left,-0.2277731,0.6165564,0.3387576,Right,0.2559374,0.6652635,0.3233529
18,Left,-0.1600302,1.165801,0.2889316,Right,0.2128606,1.190904,0.2349887
19,Left,-0.1933465,0.7572188,0.384447,Right,0.2593014,0.7752562,0.3524047
20,Left,-0.1825198,1.147995,0.3036015,Right,0.2158943,1.214108,0.236443
blendRateL,1,blendRateR,0
1,Left,-0.1386115,0.5044906,0.315591,Right,0.1702166,0.4911563,0.3320068
2,Left,-0.1441509,1.21884,0.2706959,Right,0.2217562,1.250303,0.2427285
