
inaba
blendRateL,0.25,blendRateR,0
1,Left,-0.1786655,0.7228696,0.241233,Right,0.203577,0.7067485,0.2441828
2,Left,-0.1980486,0.8425219,0.266748,Right,0.2290103,0.9740775,0.2317885
3,Left,-0.2418803,0.8741539,0.3218815,Right,0.2174087,0.8269831,0.3160889
4,Left,-0.1961248,0.6228906,0.2416384,Right,0.2189553,0.7165138,0.2768873
5,Left,-0.1842326,0.6712798,0.2954882,Right,0.2079178,0.6570404,0.2711427
6,Left,-0.2195149,0.7416474,0.2918526,Right,0.2615952,0.8770558,0.2814861
7,Left,-0.2374176,0.8694619,0.3258122,Right,0.2731455,0.8603904,0.3213374
8,Left,-0.2529095,0.5883292,0.245392,Right,0.2378201,0.6918759,0.3013453
9,Left,-0.2146754,0.9016312,0.3390453,Right,0.2142577,0.9064958,0.328812
10,Left,-0.1485718,0.7315457,0.3219812,Right,0.198341,0.9071963,0.3041086
11,Left,-0.1919236,0.9693688,0.2964831,Right,0.2244264,0.9591402,0.3325859
12,Left,-0.1763335,0.8401098,0.3168063,Right,0.2448555,0.9721233,0.2683465
13,Left,-0.1868502,1.01712,0.2972386,Right,0.2307738,1.057995,0.3117241
14,Left,-0.1986882,0.5853802,0.2693324,Right,0.248329,0.5298185,0.2237927
15,Left,-0.1762395,1.14501,0.2282272,Right,0.2092032,1.15422,0.2486288
16,Left,-0.2451526,0.5200787,0.2117899,Right,0.2380005,0.5110939,0.1793497
17,Left,-0.1817304,1.097745,0.2517785,Right,0.1806431,1.102083,0.2712869
18,Left,-0.2500612,0.5410078,0.1878324,Right,0.2635187,0.5502968,0.1639005
19,Left,-0.2094145,1.022712,0.2632099,Right,0.1829842,1.000192,0.3141823
20,Left,-0.2438994,0.5482086,0.2028653,Right,0.2173675,0.552742,0.2118408
blendRateL,0.5,blendRateR,0
1,Left,-0.1908098,0.8366337,0.2491076,Right,0.2019746,0.8039563,0.2650548
2,Left,-0.1876237,1.019655,0.2848614,Right,0.2536993,1.078209,0.2787573
3,Left,-0.1956086,1.026134,0.3333889,Right,0.243862,0.998726,0.3412097
4,Left,-0.2080435,0.7024254,0.2510581,Right,0.2098082,0.7824714,0.2836621
5,Left,-0.178443,0.9606775,0.3267326,Right,0.214922,0.9388187,0.3466215
6,Left,-0.2531592,0.5954416,0.261262,Right,0.2307319,0.5796692,0.2712249
7,Left,-0.1986284,1.054202,0.2709486,Right,0.1998386,1.093726,0.2872941
8,Left,-0.2813775,0.5717826,0.2221403,Right,0.2537853,0.5420345,0.222154
9,Left,-0.2037884,0.9971569,0.2643679,Right,0.2377122,0.9648919,0.2927791
10,Left,-0.2827548,0.6294583,0.2376826,Right,0.2212321,0.723673,0.2696424
11,Left,-0.2027196,0.9556386,0.3219597,Right,0.2291317,0.910743,0.3400306
12,Left,-0.2211218,0.8026891,0.2783493,Right,0.2761949,0.9381529,0.246905
13,Left,-0.2364545,0.6815575,0.3048577,Right,0.2448499,0.6178602,0.2992339
14,Left,-0.2205268,1.081476,0.2241073,Right,0.23561,1.135723,0.2286906
15,Left,-0.2275031,0.6740804,0.2971218,Right,0.2206942,0.6283185,0.2915273
16,Left,-0.2108289,1.073984,0.1913167,Right,0.1990938,1.074751,0.219977
17,Left,-0.1771424,0.7296621,0.2883244,Right,0.2106172,0.6904966,0.3092866
18,Left,-0.1712066,0.7539467,0.2760412,Right,0.2053412,0.844825,0.2811922
19,Left,-0.204396,1.002025,0.2658414,Right,0.2144634,1.011324,0.3041213
20,Left,-0.2426865,0.5779976,0.2405309,Right,0.2202603,0.5946399,0.2534045
blendRateL,0.75,blendRateR,0
1,Left,-0.2068669,0.691932,0.2689941,Right,0.2163204,0.6811168,0.2761387
2,Left,-0.1823681,1.104496,0.2387912,Right,0.2335985,1.124589,0.2424513
3,Left,-0.2058809,0.9836024,0.3222701,Right,0.2220752,0.9857864,0.3331107
4,Left,-0.2758173,0.5496538,0.2274898,Right,0.2694783,0.5371736,0.222887
5,Left,-0.1838259,1.151472,0.2021249,Right,0.2273022,1.164298,0.2427148
6,Left,-0.2776386,0.518388,0.1891923,Right,0.2216108,0.5074759,0.2084372
7,Left,-0.2053857,1.128271,0.2052769,Right,0.2131305,1.136979,0.235201
8,Left,-0.2551484,0.7381895,0.3176082,Right,0.2283654,0.6771885,0.3050432
9,Left,-0.2598701,0.5997288,0.2355674,Right,0.2347826,0.6085111,0.2529013
10,Left,-0.1854925,0.9212265,0.3255106,Right,0.2114016,0.8887978,0.338595
11,Left,-0.2607208,0.5816412,0.2362242,Right,0.2368707,0.6280121,0.2422647
12,Left,-0.2010891,0.9741235,0.272772,Right,0.2077904,0.9932319,0.3016863
13,Left,-0.2352956,0.616385,0.2539949,Right,0.2143873,0.6762869,0.271389
14,Left,-0.2015972,0.9986693,0.2662389,Right,0.1875665,0.9605474,0.307561
15,Left,-0.2350452,0.7075938,0.2848426,Right,0.2105031,0.8107344,0.3035204
16,Left,-0.273523,0.8709782,0.3450833,Right,0.2115106,0.8517822,0.3844756
17,Left,-0.2223826,0.9330002,0.3031021,Right,0.2282723,0.9370934,0.3077871
18,Left,-0.2188409,0.7967244,0.3118755,Right,0.2195262,0.7470752,0.318674
19,Left,-0.264541,0.7555128,0.2564402,Right,0.2731893,0.8315178,0.2655611
20,Left,-0.2393874,0.8511481,0.3172016,Right,0.2044473,0.8080221,0.3207399
blendRateL,1,blendRateR,0
1,Left,-0.2137457,0.7941334,0.3144374,Right,0.1832658,0.7717794,0.3171943
2,Left,-0.1613063,1.036053,0.3217033,Right,0.1868044,1.055575,0.3172365
3,Left,-0.2847957,0.7714528,0.3289483,Right,0.2193353,0.7273017,0.3388137
4,Left,-0.2432749,1.000431,0.2433836,Right,0.1918723,1.031547,0.2426896
5,Left,-0.2356084,0.6671494,0.306413,Right,0.2127669,0.6304694,0.3266601
6,Left,-0.1809923,1.120724,0.1826,Right,0.1929511,1.149234,0.1777499
7,Left,-0.256205,0.7684306,0.2868156,Right,0.2210763,0.700711,0.2801911
