oouti
blendRateL,0,blendRateR,0
1,Left,-0.2148655,1.000148,0.3644125,Right,0.2313984,0.9722896,0.3324943
2,Left,-0.1837992,0.9873786,0.3811685,Right,0.2226173,1.004051,0.3506483
3,Left,-0.1908379,1.005154,0.3509213,Right,0.230932,0.9951582,0.3273356
4,Left,-0.1711416,1.003623,0.3576205,Right,0.2109329,0.9774914,0.3370642
5,Left,-0.1970524,1.005424,0.3580178,Right,0.2256622,0.9904112,0.3384074
6,Left,-0.203086,1.004563,0.373292,Right,0.2225868,0.9999565,0.3352728
7,Left,-0.2023648,1.000107,0.3572622,Right,0.2226779,1.004749,0.3353157
8,Left,-0.2072061,1.001556,0.3472272,Right,0.2480703,0.9888265,0.3253131
9,Left,-0.1753071,1.001407,0.324732,Right,0.2228356,0.9943758,0.3147557
10,Left,-0.1825784,1.002312,0.3197489,Right,0.2227401,0.9888648,0.3145927
blendRateL,0,blendRateR,0
1,Left,-0.2023066,0.9947101,0.3641945,Right,0.2453944,1.008814,0.3312278
2,Left,-0.1871404,1.001643,0.379456,Right,0.222435,0.9869217,0.3459158
3,Left,-0.1993532,1.004176,0.3978097,Right,0.2316107,0.9857588,0.3725685
4,Left,-0.1790487,1.003317,0.3721667,Right,0.2210534,0.9935203,0.3503212
5,Left,-0.1763272,1.004402,0.3715613,Right,0.2102154,1.000492,0.3438648
6,Left,-0.180658,1.006768,0.3733112,Right,0.2135529,0.992619,0.3555768
7,Left,-0.1879778,1.004232,0.3863262,Right,0.2133886,0.974383,0.3715391
8,Left,-0.1786732,1.005707,0.3857475,Right,0.2184736,0.9840901,0.3574209
9,Left,-0.1839206,1.004304,0.3724124,Right,0.2238439,0.9849973,0.3439143
10,Left,-0.1839419,1.002479,0.3758457,Right,0.2286224,0.962126,0.3504091
blendRateL,0.75,blendRateR,0
1,Left,-0.2010051,1.000366,0.3838855,Right,0.2319807,0.9939964,0.3555555
2,Left,-0.1880903,1.00501,0.3591707,Right,0.2271383,0.9682437,0.3448969
3,Left,-0.1810104,1.002643,0.3546668,Right,0.2265263,0.9641925,0.3407909
4,Left,-0.1735988,1.005735,0.3632654,Right,0.2225824,0.9817684,0.3378614
5,Left,-0.177602,1.003895,0.3484899,Right,0.2296506,0.9777,0.3256889
6,Left,-0.1608572,1.000553,0.3622292,Right,0.2224213,0.9542817,0.3292548
7,Left,-0.2069199,1.000778,0.3602004,Right,0.2420588,0.9786035,0.3251399
8,Left,-0.202015,1.000977,0.3694485,Right,0.223433,0.97315,0.3424097
9,Left,-0.1998625,1.002989,0.3693407,Right,0.2413195,0.9803952,0.3325268
10,Left,-0.1891911,1.003186,0.3456249,Right,0.2250388,0.9683441,0.324321
blendRateL,0.5,blendRateR,0
1,Left,-0.1814874,1.142367,0.2354637,Right,0.234343,1.114886,0.2239341
2,Left,-0.1901265,1.002335,0.3307837,Right,0.2394086,0.9772449,0.3136972
3,Left,-0.1906504,1.003386,0.3598856,Right,0.2441056,0.9856833,0.3309264
4,Left,-0.1929387,1.004082,0.3575086,Right,0.2267914,0.9845291,0.331021
5,Left,-0.1948136,1.000684,0.3480794,Right,0.2266443,0.9822221,0.3284806
6,Left,-0.19194,1.000936,0.3527535,Right,0.2322053,0.9842944,0.3218142
7,Left,-0.1982001,1.004947,0.3503791,Right,0.2231664,0.9854532,0.3278188
8,Left,-0.2039357,1.004539,0.3574128,Right,0.2297554,0.9915377,0.3269455
9,Left,-0.1939768,1.000437,0.3495224,Right,0.2272297,0.9746033,0.3301566
10,Left,-0.1877311,1.005218,0.3413204,Right,0.2165896,0.9910362,0.3125491
blendRateL,0.25,blendRateR,0
1,Left,-0.1862703,0.9901934,0.3626703,Right,0.2404353,1.005473,0.3223711
2,Left,-0.1945473,1.003936,0.333713,Right,0.2389859,0.9986285,0.3074766
3,Left,-0.1883731,1.001565,0.343873,Right,0.2273377,0.9938037,0.3131912
4,Left,-0.1742471,1.002417,0.3511073,Right,0.2146361,1.001586,0.3113258
5,Left,-0.1824478,1.000092,0.3463875,Right,0.2219605,0.9876007,0.3160421
6,Left,-0.1815087,0.9874811,0.3323433,Right,0.2123908,1.003016,0.3052259
7,Left,-0.1665281,1.003074,0.3272023,Right,0.2138614,1.000762,0.3049603
8,Left,-0.1872685,1.003001,0.3501775,Right,0.2123873,0.9977258,0.3224317
9,Left,-0.1724029,0.9975257,0.3283286,Right,0.2026713,1.004142,0.2905406
10,Left,-0.1962437,0.9979246,0.3147891,Right,0.2203291,1.003293,0.2850649
blendRateL,1,blendRateR,0
1,Left,-0.1711545,1.003457,0.3253415,Right,0.2375421,1.001818,0.2973942
2,Left,-0.1386961,0.9932638,0.3207099,Right,0.2250589,1.001184,0.2929545
3,Left,-0.1777038,1.001198,0.3140269,Right,0.2399466,0.9867395,0.2940112
4,Left,-0.159035,1.002247,0.3040866,Right,0.2365338,0.9757107,0.2729986
5,Left,-0.1524611,1.003463,0.3071007,Right,0.2331412,0.9737837,0.2902448
6,Left,-0.1381647,1.000946,0.2933799,Right,0.2232516,0.9615551,0.2707728
7,Left,-0.1562387,1.001389,0.2703765,Right,0.2282683,0.9606503,0.2531421
8,Left,-0.1456347,1.002801,0.3046141,Right,0.2154193,0.9664642,0.2794284
9,Left,-0.1422741,1.001172,0.3011633,Right,0.2253737,0.9694663,0.2769077
10,Left,-0.1588998,1.003537,0.2948582,Right,0.2242512,0.971915,0.2756265
blendRateL,0,blendRateR,0.75
1,Left,-0.2082457,0.9883173,0.2973366,Right,0.2483417,1.000258,0.2742324
2,Left,-0.1785595,0.9800196,0.3403603,Right,0.2373576,1.001559,0.3004566
3,Left,-0.1975882,0.9845539,0.3407903,Right,0.2378793,1.000984,0.3090691
4,Left,-0.1951175,1.00119,0.3110477,Right,0.2293062,0.9932774,0.2945037
5,Left,-0.1993119,0.9922199,0.3106491,Right,0.2259946,1.000561,0.2905036
6,Left,-0.1907507,1.00518,0.3024349,Right,0.2303709,0.998014,0.2865069
7,Left,-0.190757,1.000005,0.299553,Right,0.2332859,0.9987885,0.285492
8,Left,-0.1988119,0.9979119,0.2864564,Right,0.2416506,1.003973,0.2578293
9,Left,-0.1917692,0.9945204,0.3078757,Right,0.2294755,1.003873,0.2825319
10,Left,-0.1982327,1.001953,0.2869923,Right,0.2379686,0.9860846,0.2711978
blendRateL,0,blendRateR,0.5
1,Left,-0.2211314,1.003931,0.3017718,Right,0.2549208,1.004454,0.2840275
2,Left,-0.2163918,1.001346,0.2987646,Right,0.2465454,1.001755,0.287809
3,Left,-0.2116814,1.00592,0.3076565,Right,0.2393501,0.979305,0.3053193
4,Left,-0.2063524,1.004806,0.3011806,Right,0.2374685,1.004277,0.2877613
5,Left,-0.197781,1.001294,0.2935144,Right,0.2299473,1.004303,0.2847365
6,Left,-0.1959159,1.00535,0.2859225,Right,0.2277254,0.9834255,0.2872156
7,Left,-0.1971,1.003527,0.292973,Right,0.2326557,0.9781398,0.2922589
8,Left,-0.1956356,1.000312,0.287936,Right,0.2278278,0.9791389,0.2807554
9,Left,-0.2063341,0.9969016,0.2927459,Right,0.2236975,1.002421,0.2895571
10,Left,-0.1933503,0.9890523,0.275155,Right,0.2287602,1.002312,0.2695445
blendRateL,0,blendRateR,0.25
1,Left,-0.2176616,0.9935989,0.2719422,Right,0.235776,1.004756,0.263531
2,Left,-0.2189561,0.9866893,0.2591946,Right,0.2337812,1.001183,0.2635865
3,Left,-0.208361,1.001088,0.2604791,Right,0.231076,0.9964156,0.2620244
4,Left,-0.1936418,1.004324,0.2625964,Right,0.2341687,0.9987956,0.2588614
5,Left,-0.206854,0.9921075,0.2625759,Right,0.2235348,1.003092,0.2621384
6,Left,-0.2124495,0.9995694,0.2236496,Right,0.22211,1.003136,0.2330701
7,Left,-0.1953904,1.002671,0.2449325,Right,0.2260858,1.001608,0.2433762
8,Left,-0.1978605,1.000821,0.2521046,Right,0.2218282,1.002448,0.2446927
9,Left,-0.1946561,0.979684,0.2700324,Right,0.2115884,1.003714,0.2575479
10,Left,-0.1915752,1.003787,0.2604672,Right,0.2060003,0.9973791,0.2704365
blendRateL,0,blendRateR,1
1,Left,-0.2171403,1.0031,0.2617111,Right,0.242843,1.000839,0.2580686
2,Left,-0.2097391,1.000338,0.2553563,Right,0.2350565,0.9783362,0.2567411
3,Left,-0.1980731,1.001776,0.2406009,Right,0.2292196,1.000113,0.2472607
4,Left,-0.1881813,1.003339,0.2454151,Right,0.2245982,0.9959234,0.2451636
5,Left,-0.1773655,1.003683,0.2656603,Right,0.2193428,0.9860821,0.2724584
6,Left,-0.1960226,1.001304,0.2734731,Right,0.2209048,0.9885231,0.2836607
7,Left,-0.1952321,1.000425,0.2627989,Right,0.2190512,0.9731524,0.278197
8,Left,-0.1909535,1.000028,0.2760442,Right,0.2271269,0.979673,0.2811028
9,Left,-0.1871254,1.003057,0.2828382,Right,0.2303826,0.9946561,0.2815054
10,Left,-0.2008995,0.993553,0.2372312,Right,0.230705,1.004866,0.2456228
